tweet_id,text,in_response_to_tweet_id
36733,"@124012 Hey there! What device, operating system, and Spotify version are you using? We'll see what we can suggest /MA",36734.0
36735,"@124013 Hey Paul. Can you tell us more about what's happening? What device, operating system, and Spotify version are you on? /AY",36737.0
36738,"@124013 Glad to hear everything's sorted! If we can help with anything else, just give us a shout. Have a... https://t.co/FQulrDtFky 🙂 /AY",36736.0
36739,"@124014 Awesome! For anything else, we're just a tweet away 😉 /JP",36740.0
36741,"@124015 Hey there, help's here. Just to check, were you able to get your playlists set up like you want? Keep us in the loop /MQ",36743.0
36744,"@124015 Awesome, we're glad to hear that! If you ever need anything else be sure to give us a... https://t.co/AUc7DGJpgF 🙂 /JX",36742.0
36745,"@124016 Hi Kitty, help's here! Can you try using an incognito window or a different browser? Let us know how it goes /PL",36747.0
36748,"@124016 You're welcome! If you ever need anything else, just shout and we'll come running 🏃 /KL",36746.0
37698,"@124187 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /AY",37699.0
37700,"@124188 Hey Rahger! Thanks for sharing your thoughts, we'll let the relevant folks know it's something you'd like to see /SY",37702.0
37703,@124188 Don't worry - we'll make sure to pass your feedback on to the relevant folks 😁 /SY,37701.0
37705,@124188 You're welcome! You can also suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /JS,37704.0
37706,@124189 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,37708.0
37709,@124189 Thanks! We've just sent a DM back your way. Let's carry on chatting there /TR,37707.0
37711,@124190 @117153 Hi! We've just replied to your DM. We'll carry on helping there /MQ,37712.0
38299,@124327 @115888 Hi! We've sent a bit more info via DM. We'll carry on helping out there /AY,38300.0
38301,@124328 Hey there! Can you let us know what's happening exactly? We'll see what we can suggest /PL,38303.0
38304,@124328 Your Time Capsule is a playlist consisting of personalised content algorithmically created based on your previous listening history /PL,38302.0
38305,"@124329 Hi there! We don't have any details on this yet. Don't worry, we'll let our devs know it's something you'd like to see /GK",38306.0
38313,@124330 2: at https://t.co/38J7tFlIBF. They should help with this /SY,38314.0
38315,"@124330 1: Hey Tina, sorry to hear that! Check out the steps under “Downloads unexpectedly removed”...",38314.0
38316,@124331 Hi there! We've just replied to your DM. Let's carry on chatting there /PL,38317.0
38318,"@124332 2: Thanks for sharing your thoughts, we'll pass it on to the relevant folks /SY",38319.0
38321,@124333 Hi there! We've just sent you a bit more info over DM. We'll carry on helping out there /MA,38322.0
38323,"@124334 Hi, help's arrived! Can you send us a link to the track? We'll see what we can suggest /DV",38324.0
38325,@124335 Hey there! Could you let us know what's happening exactly? We'll be happy to help /PL,38326.0
38327,@124336 Hey Kosta! That doesn't sound good. Could you DM us your account's email address? We'll take a look backstage /AU,38328.0
38705,@124438 Hey! Apologies for the delay. We've just sent you a bit more info over DM. We'll carry on helping out there /CP,38706.0
38935,@124499 Hey Mark! We've sent a DM your way. Check your inbox for it /SJ,38936.0
38937,@124500 Hi Rebecca! Can you DM us your account's username or email address? We'll take a look backstage /MC https://t.co/ldFdZRiNAt,38938.0
38939,@124501 Hi there. Can you let us know what device you're using? Does using a different browser or incognito make a difference? /LM,38940.0
38941,"@124502 Hi Jared, that'd be sweet! Suggest it in our Community at https://t.co/rtDvYZOF32 and get support from other users /GK",38943.0
38944,@124502 We hear you loud and clear. We can’t make any promises but we’ll pass your feedback onto the right folks 🙂 /JI,38942.0
38945,@124503 Can you also check the exact Spotify version you're using? Just go to Your Library &gt; Settings &gt; About &gt; Version 🙂 /RR,38947.0
38948,"@124503 2: Just a heads up though, make sure any tracks you're syncing offline has finished downloading before doing this /RR",38946.0
38949,"@124503 1: Thanks! Since you're already on the latest version, can you try restarting your phone first by holding Home + Lock for 10 seconds?",38946.0
38950,"@124503 Hey, sorry for the delay! Can you tell us the exact model of your iPhone along with the Spotify version you're using? We'll help you out /RR",38951.0
38952,"@124504 Hey, we've just sent you a bit more info over DM. We'll carry on helping out there 🙂 /MA",38953.0
38954,@124505 Hey Jenny! Can you DM us your account's email address or username? We'll take a look backstage /JE https://t.co/ldFdZRiNAt,38955.0
38956,@124506 Hey there! Can you send us a link to the album you're referring to? We'll take a look /PL,38958.0
38959,@124506 Thanks! Can you DM us your account's username or email address? We'll take a closer look /PL https://t.co/ldFdZRiNAt,38957.0
38960,"@124507 Hey Chris, that doesn't sound right. What device, iOS and Spotify versions is this happening on? We'll lend a hand /SY",38961.0
38962,"@124508 Hey! Sorry to hear about that. Not to worry, we're taking on all feedback about this /JP",38963.0
38964,@124509 Hi there! We've just sent you a bit more info over DM. Let's carry on chatting there /GU,38965.0
38966,@124510 @115888 Hi! We've just replied to your DM. We'll carry on helping there /MQ,38967.0
38968,@124511 Hey Angie! Can you send us the Song Link? Just tap the three dots &gt; Share &gt; Copy Link. We'll check it out /SY,38971.0
38972,"@124511 Hmm, everything looks good on our end. Can you tell us the country that your account is set to? /SY",38970.0
38974,@124511 2: version of Spotify you're using? We'll lend a hand /SY,38973.0
38975,"@124511 1: That's odd. We've taken a closer look and the track plays the correct song. Can you tell us what device, operating system, and...",38973.0
38976,@124512 Hey there! Can you DM us your account's username or email address? We'll take a look /PL https://t.co/ldFdZRiNAt,38977.0
38978,@124513 Hey Farah! We've just sent a DM your way. Let's carry on chatting there /CP,38979.0
38980,"@124514 Hey Laura, help's here! Can you DM us your account's email address? We'll take a look backstage /SJ https://t.co/ldFdZRiNAt",38981.0
39732,"@124701 Hey Nathan, that's odd. Can you try logging out, restarting your device, then logging back in? Does that help? /JE",39734.0
39735,@124701 We understand. We'd suggest trying out our suggestion as it resets active sessions. Let us know how you get on /JE,39733.0
39736,@124702 We’ll have them all available to you as soon as it’s available to us! https://t.co/0i8GpimuDa /BE,39737.0
39738,@124703 Hmm. An app update shouldn't do that. We suggest that you remove your offline devices and reinstall if it happens again /CP,39739.0
39740,@124703 Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /CP,39741.0
39744,@124704 Alright. Could you DM us your account's username or email address? We'll take a look under the hood /GU https://t.co/ldFdZRiNAt,39745.0
39746,@124704 No worries! We'll be on the look out for your reply /DF,39747.0
39748,@124704 Got it! Could you try uninstalling and reinstalling the app? Let us know how it goes /DF,39750.0
39752,@124704 Hey there! Could you tell us what's happening exactly? We'll see what we can suggest /DF,39753.0
39754,"@124705 Hi Denis, help's here! Can you DM us your account's email address? We'll take a look backstage /DV https://t.co/ldFdZRiNAt",39755.0
39757,@124706 2: have more info about this here: https://t.co/DjMkORfakO. Let us know if you have any other questions /LM,39758.0
39760,@124707 Hey! Pre-sale codes are being sent out by email to some of Foo Fighters biggest fans on Spotify. Hopefully you're one of them /SJ,39761.0
39762,"@124709 Hey there! Can you give us more info? What device, operating system, and app version are you using? /PB",39763.0
39764,"@124710 Hey! That's not cool. What device, operating system, and browser are you using? We'll see what we can suggest /MV",39766.0
39767,@124710 Thanks. Are you getting any specific error messages? A screenshot would come in handy /MV,39765.0
39769,@124710 Got it. Could you try using an incognito window or a different browser to see if it helps? Let us know how it goes /NS,39768.0
39771,@124710 Cool! We'll keep an eye out for your update /NS,39770.0
39772,"@124711 Hey Lina! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /GU",39774.0
39775,@124711 Got it! We'd like to share some info with you in private. Could you send us a DM instead? We'll look out for your reply /GU https://t.co/ldFdZRiNAt,39773.0
40646,@124924 Hey Julia!. We'd love to have them on Spotify! Hopefully we will in the future. Check this out: https://t.co/MEjmIRL2eB /JP,40647.0
40648,"@124925 Hey Wen! What device, operating system, and version of Spotify are you using? We'll look into this /SY",40650.0
40652,"@124925 Got it. Does logging out then back in help? If it doesn't, could you try restarting the device? Let us know how it goes /JS",40651.0
40653,@124926 Hey! We just responded to your DM. We'll keep helping out there 🙂 /TY,40654.0
40656,"@124926 Currently, not directly through Spotify. However, can you DM us your account's username and email address? We'll see what we can suggest /TY",40657.0
40658,"@124926 Got it. If your card was reported as lost, then it's likely no longer authorized by your bank to make payments and needs to be updated /TY",40659.0
40661,"@124926 Hi Sammy, help's here! If your card was lost you'll need to update your payment details. Check out https://t.co/eLyygOSIMB for more info /TY",40663.0
40664,"@124927 No worries, glad we could help! If you ever need us again, just... https://t.co/l50MJtSzE7 /MQ",40665.0
41765,@125199 Hi there! Do you have a specific genre in mind? Which artists are you in to right now? We'll see what we can whip up for you /LP,41766.0
41767,@125200 You're welcome! Let us know if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv 🙂 /AU,41768.0
41769,"@125200 Hi Britt! Fingers crossed we'll be able to have it back soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /AU",41770.0
41771,"@125201 No worries. If there's anything else, give us a shout. Have a https://t.co/fOHcTvz8dt 💚 /LP",41772.0
41773,"@125201 Hi Camellia! This isn’t possible right now, but we have more info about this on our Community. Check it out: https://t.co/oGDLtirXki /LP",41775.0
41776,@125202 Sorry you feel that way. It'd be best to send us the info over DM so that we can pass it on to the right folks /JE,41777.0
41778,@125202 2: Can you DM it to us instead? It'd be helpful if you could also send us the link where you found this. We'll be waiting /JE https://t.co/ldFdZRiNAt,41779.0
